antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'71201', '62501'})",frozenset({'67211'}),0.0032761821557278584,0.032980233700993775,0.0031669760838702633,0.9666666666666667,29.31048565121413,1.0,0.003058926830727333,29.010592988970192,0.9690573251776654,0.09570957095709573,0.9655298324863543,0.5313465783664459
frozenset({'67211'}),"frozenset({'71201', '62501'})",0.032980233700993775,0.0032761821557278584,0.0031669760838702633,0.09602649006622517,29.31048565121413,1.0,0.003058926830727333,1.1026029047215025,0.9988239646410562,0.09570957095709573,0.09305517360977582,0.5313465783664459
frozenset({'67211'}),"frozenset({'43413', '62501'})",0.032980233700993775,0.0029485639401550727,0.002839357868297477,0.08609271523178808,29.198184939906792,1.0,0.00274211354046884,1.0909765713408448,0.9986882682534857,0.0858085808580858,0.08339003213334978,0.5245278390973754
"frozenset({'43413', '62501'})",frozenset({'67211'}),0.0029485639401550727,0.032980233700993775,0.002839357868297477,0.9629629629629628,29.19818493990679,1.0,0.00274211354046884,26.10953369007305,0.9686072963181396,0.0858085808580858,0.9616998138737267,0.5245278390973754
frozenset({'67211'}),"frozenset({'99111', '71201', '62501'})",0.032980233700993775,0.002730151796439882,0.002620945724582287,0.07947019867549669,29.10834437086093,1.0,0.0025309046802965115,1.0833650868973925,0.9985789572746093,0.07920792079207922,0.07695013242132316,0.5197350993377483
frozenset({'67211'}),"frozenset({'99111', '43413', '62501'})",0.032980233700993775,0.002730151796439882,0.002620945724582287,0.07947019867549669,29.10834437086093,1.0,0.0025309046802965115,1.0833650868973925,0.9985789572746093,0.07920792079207922,0.07695013242132316,0.5197350993377483
"frozenset({'99111', '43413', '62501'})",frozenset({'67211'}),0.002730151796439882,0.032980233700993775,0.002620945724582287,0.96,29.108344370860927,1.0,0.0025309046802965115,24.175494157475132,0.9682891663016497,0.07920792079207922,0.958635798983625,0.5197350993377483
"frozenset({'99111', '71201', '62501'})",frozenset({'67211'}),0.002730151796439882,0.032980233700993775,0.002620945724582287,0.96,29.108344370860927,1.0,0.0025309046802965115,24.175494157475132,0.9682891663016497,0.07920792079207922,0.958635798983625,0.5197350993377483
"frozenset({'43412', '62501'})","frozenset({'67211', '99111'})",0.0045866550180190015,0.027847548323686796,0.0037130064431582397,0.8095238095238096,29.069841269841277,1.0,0.003585279345899875,5.103800371300648,0.970049369171695,0.12927756653992398,0.8040675717602253,0.47142857142857153
"frozenset({'67211', '99111'})","frozenset({'43412', '62501'})",0.027847548323686796,0.0045866550180190015,0.0037130064431582397,0.13333333333333336,29.069841269841277,1.0,0.003585279345899875,1.1485538595945934,0.9932599415861604,0.12927756653992398,0.12933991588955937,0.47142857142857153
frozenset({'62501'}),"frozenset({'99111', '67211', '43412'})",0.03450911870700011,0.0037130064431582397,0.0037130064431582397,0.10759493670886078,28.977848101265828,1.0,0.0035848738630514356,1.1164067019998654,1.0,0.10759493670886076,0.10426908203913604,0.5537974683544304
frozenset({'62501'}),"frozenset({'67211', '99111', '23322'})",0.03450911870700011,0.003603800371300644,0.003603800371300644,0.10443037974683544,28.977848101265824,1.0,0.0034794363964910993,1.1125837423415865,1.0,0.10443037974683544,0.10119125244868173,0.5522151898734178
"frozenset({'67211', '99111', '23322'})",frozenset({'62501'}),0.003603800371300644,0.03450911870700011,0.003603800371300644,1.0,28.977848101265824,1.0,0.0034794363964910993,inf,0.9689829022358614,0.10443037974683544,1.0,0.5522151898734178
"frozenset({'67211', '23322'})",frozenset({'62501'}),0.00393141858687343,0.03450911870700011,0.00393141858687343,1.0,28.977848101265824,1.0,0.003795748796172108,inf,0.9693016116653875,0.11392405063291139,1.0,0.5569620253164557
"frozenset({'99111', '67211', '43412'})",frozenset({'62501'}),0.0037130064431582397,0.03450911870700011,0.0037130064431582397,1.0,28.977848101265824,1.0,0.0035848738630514356,inf,0.9690891154225583,0.10759493670886076,1.0,0.5537974683544304
frozenset({'62501'}),"frozenset({'67211', '23322'})",0.03450911870700011,0.00393141858687343,0.00393141858687343,0.11392405063291139,28.977848101265824,1.0,0.003795748796172108,1.1241345418805284,1.0,0.11392405063291139,0.11042676588593023,0.5569620253164557
"frozenset({'99111', '43413', '67211'})",frozenset({'62501'}),0.002620945724582287,0.03450911870700011,0.002620945724582287,1.0,28.977848101265824,1.0,0.0025304991974480725,inf,0.968028030220081,0.0759493670886076,1.0,0.5379746835443038
frozenset({'62501'}),"frozenset({'99111', '43413', '67211'})",0.03450911870700011,0.002620945724582287,0.002620945724582287,0.0759493670886076,28.97784810126582,1.0,0.0025304991974480725,1.0793554149007945,1.0,0.0759493670886076,0.07352111621924666,0.5379746835443038
"frozenset({'25711', '27211'})","frozenset({'33111', '99111'})",0.013104728622911434,0.007207600742601288,0.002730151796439882,0.20833333333333334,28.90467171717172,1.0,0.0026356981446857973,1.2540535569567142,0.9782228615691049,0.15527950310559008,0.2025858908077586,0.2935606060606061
"frozenset({'33111', '99111'})","frozenset({'25711', '27211'})",0.007207600742601288,0.013104728622911434,0.002730151796439882,0.3787878787878788,28.904671717171716,1.0,0.0026356981446857973,1.588660680753362,0.9724122758772412,0.15527950310559008,0.37053896271556996,0.2935606060606061
"frozenset({'99111', '62501'})","frozenset({'67211', '71101'})",0.02915802118597794,0.004040624658731025,0.0033853882275854535,0.11610486891385767,28.734386071464723,1.0,0.0032675716081815892,1.126784547525927,0.9941870169454625,0.11355311355311354,0.11251889086010906,0.4769713533758477
"frozenset({'67211', '71101'})","frozenset({'99111', '62501'})",0.004040624658731025,0.02915802118597794,0.0033853882275854535,0.8378378378378377,28.73438607146472,1.0,0.0032675716081815892,5.9868588693531315,0.9691143180531974,0.11355311355311354,0.832967500684036,0.4769713533758477
"frozenset({'33111', '27211', '99111'})",frozenset({'25711'}),0.005241891449164574,0.018128207928360816,0.002730151796439882,0.5208333333333334,28.730547188755025,1.0,0.00263512569831153,2.049123739975595,0.9702799429136019,0.13227513227513227,0.5119865235605977,0.3357178714859438
frozenset({'25711'}),"frozenset({'33111', '27211', '99111'})",0.018128207928360816,0.005241891449164574,0.002730151796439882,0.15060240963855423,28.730547188755022,1.0,0.00263512569831153,1.1711336597123312,0.9830141252363475,0.13227513227513227,0.1461264974267473,0.3357178714859438
"frozenset({'71201', '62501'})","frozenset({'67211', '99111'})",0.0032761821557278584,0.027847548323686796,0.002620945724582287,0.8,28.727843137254904,1.0,0.002529712083683455,4.860762258381567,0.9683630984989592,0.09195402298850575,0.7942709503482364,0.4470588235294118
"frozenset({'67211', '99111'})","frozenset({'71201', '62501'})",0.027847548323686796,0.0032761821557278584,0.002620945724582287,0.09411764705882354,28.727843137254904,1.0,0.002529712083683455,1.1002795391787419,0.9928386879352954,0.09195402298850575,0.09114005632931381,0.4470588235294118
frozenset({'67211'}),"frozenset({'62501', '23322'})",0.032980233700993775,0.004149830730588621,0.00393141858687343,0.11920529801324503,28.725339839665384,1.0,0.0037945561995590517,1.1306268839073768,0.998105276366146,0.11842105263157893,0.1155349176343113,0.5332868595329382
"frozenset({'62501', '23322'})",frozenset({'67211'}),0.004149830730588621,0.032980233700993775,0.00393141858687343,0.9473684210526314,28.725339839665384,1.0,0.0037945561995590517,18.37337555968106,0.969209586821167,0.11842105263157893,0.945573419715296,0.5332868595329382
frozenset({'67211'}),"frozenset({'71101', '62501'})",0.032980233700993775,0.00393141858687343,0.0037130064431582397,0.11258278145695366,28.63668138337013,1.0,0.0035833473393867233,1.1224354909953889,0.9979938220347429,0.1118421052631579,0.10908020280685503,0.5285136129506991
"frozenset({'71101', '62501'})",frozenset({'67211'}),0.00393141858687343,0.032980233700993775,0.0037130064431582397,0.9444444444444446,28.63668138337013,1.0,0.0035833473393867233,17.406355793382172,0.9688888602255944,0.1118421052631579,0.9425497208105906,0.5285136129506991
frozenset({'67211'}),"frozenset({'99111', '62501', '23322'})",0.032980233700993775,0.003822212515015835,0.003603800371300644,0.10927152317880795,28.588552507095553,1.0,0.0034777429093005587,1.1183854714515435,0.9979330287630682,0.10855263157894737,0.10585390679109234,0.5260643330179754
"frozenset({'99111', '62501', '23322'})",frozenset({'67211'}),0.003822212515015835,0.032980233700993775,0.003603800371300644,0.9428571428571428,28.588552507095553,1.0,0.0034777429093005587,16.922845910232603,0.968723631845754,0.10855263157894737,0.9409082842623215,0.5260643330179754
