antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'23312'}),frozenset({'99111'}),0.0030953762816792415,0.009479589862642678,0.006190752563358483,2.0,210.9795918367347,1.0,0.006161409665737612,inf,0.9983504754511935,0.9696969696969696,2.0095703124999997,1.3265306122448979
"frozenset({'43412', '43413'})",frozenset({'49211'}),0.0032888372992841944,0.006190752563358483,0.004159411878506481,1.2647058823529413,204.28952205882356,1.0,0.004139051500565469,inf,0.9983885237613752,0.7818181818181819,1.2663548191322471,0.9682904411764707
frozenset({'49211'}),"frozenset({'43412', '43413'})",0.006190752563358483,0.0032888372992841944,0.004159411878506481,0.671875,204.2895220588235,1.0,0.004139051500565469,3.037595924421229,1.0013038104766605,0.7818181818181819,0.670792289402174,0.9682904411764707
frozenset({'27211'}),frozenset({'25711'}),0.00261172373766686,0.013348810214741729,0.00706132714258077,2.703703703703704,202.54267310789055,1.0,0.00702646373807332,inf,0.9976684030753165,0.7934782608695653,2.7267538126361663,1.6163446054750406
frozenset({'25711'}),frozenset({'27211'}),0.013348810214741729,0.00261172373766686,0.00706132714258077,0.5289855072463768,202.5426731078905,1.0,0.00702646373807332,2.1175320326800304,1.0085253827558422,0.7934782608695653,0.5277521262644791,1.6163446054750406
"frozenset({'43411', '49211'})",frozenset({'49219'}),0.003482298316889147,0.003965950860901528,0.00261172373766686,0.75,189.109756097561,1.0,0.0025979131136590777,3.9841361965563937,0.9981880540995276,0.5399999999999999,0.7490045644362435,0.7042682926829268
frozenset({'49219'}),"frozenset({'43411', '49211'})",0.003965950860901528,0.003482298316889147,0.00261172373766686,0.6585365853658536,189.10975609756096,1.0,0.0025979131136590777,2.9183732692148237,0.9986727525816581,0.5399999999999999,0.6573433526996888,0.7042682926829268
frozenset({'23321'}),"frozenset({'99111', '27211'})",0.006577674598568389,0.003192106790481718,0.003869220352099052,0.5882352941176471,184.27807486631016,1.0,0.003848223712347383,2.420819169223116,1.0011587147030185,0.6557377049180328,0.586916688072609,0.9001782531194296
"frozenset({'99111', '27211'})",frozenset({'23321'}),0.003192106790481718,0.006577674598568389,0.003869220352099052,1.2121212121212122,184.27807486631016,1.0,0.003848223712347383,inf,0.9977583697234352,0.6557377049180328,1.2135257147915377,0.9001782531194296
frozenset({'99111'}),frozenset({'23323'}),0.009479589862642678,0.004546333913716386,0.007931901721803056,0.8367346938775511,184.04602692140688,1.0,0.007888804340922402,6.0971537047784885,1.0040848894817074,1.3015873015873016,0.8359890453120321,1.2907077724706904
frozenset({'23323'}),frozenset({'99111'}),0.004546333913716386,0.009479589862642678,0.007931901721803056,1.7446808510638296,184.04602692140685,1.0,0.007888804340922402,inf,0.999108859031453,1.3015873015873016,1.7518076795212763,1.2907077724706904
frozenset({'23602'}),frozenset({'27211'}),0.008995937318630296,0.00261172373766686,0.0042561423873089576,0.4731182795698925,181.15173237753885,1.0,0.004232647484271328,1.8930022386203467,1.0035072540929058,0.5789473684210527,0.471738606749447,1.0513739545997611
frozenset({'27211'}),frozenset({'23602'}),0.00261172373766686,0.008995937318630296,0.0042561423873089576,1.6296296296296298,181.15173237753882,1.0,0.004232647484271328,inf,0.9970838733567858,0.5789473684210527,1.6353451548180684,1.0513739545997611
